warehouse_code,region_code,id,delivery_date,product_id,sku,name,supplier_id,price,quantity
BAQ,BAQ,12431250,7/14/2023,761,BAQ-FRU1-CAT1-236:307:760:761,Mandarina Tamaño Mixto Estandar - Kg - 🤑 (Insuperable),383,5000,9
BAQ,BAQ,12530466,7/25/2023,761,BAQ-FRU1-CAT1-236:307:760:761,Mandarina Tamaño Mixto Estandar - Kg - 🤑 (Insuperable),383,5000,3
BAQ,BAQ,11904969,5/22/2023,959,BAQ-FRU1-CAT1-241:367:958:959,Limón Tahití Segunda  off Estándar - Kg,383,3000,5
BAQ,BAQ,7748815,7/27/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,203,1900,60
BAQ,BAQ,7854669,8/1/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,203,1900,40
BAQ,BAQ,8559856,9/12/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,568,1300,150
BAQ,BAQ,9312128,10/26/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,226,1000,200
BAQ,BAQ,9733837,11/21/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,800,400
BAQ,BAQ,10006015,12/7/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,900,100
BAQ,BAQ,10078010,12/12/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,900,361
BAQ,BAQ,10115812,12/13/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,832,61
BAQ,BAQ,10091776,12/14/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,910,220
BAQ,BAQ,10286100,12/26/2022,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,832,240
BAQ,BAQ,10422792,1/6/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,778,1,20
BAQ,BAQ,10440150,1/9/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,1600,20
BAQ,BAQ,10458691,1/9/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,20
BAQ,BAQ,10454028,1/10/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2050,40
BAQ,BAQ,10482839,1/11/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,778,1,20
BAQ,BAQ,10547649,1/16/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,100
BAQ,BAQ,10547068,1/17/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,80
BAQ,BAQ,10573419,1/20/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,140
BAQ,BAQ,10632758,1/25/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,40
BAQ,BAQ,10705897,1/30/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,100
BAQ,BAQ,10723181,2/1/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5559,2380,398
BAQ,BAQ,10754395,2/1/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,100
BAQ,BAQ,10837693,2/10/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,60
BAQ,BAQ,10888742,2/13/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5115,2380,300
BAQ,BAQ,11019476,2/22/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5484,2460,200
BAQ,BAQ,11069189,2/27/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,20
BAQ,BAQ,11081436,3/1/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,100
BAQ,BAQ,11196683,3/8/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,39
BAQ,BAQ,11164663,3/8/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,40
BAQ,BAQ,11193375,3/10/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,20
BAQ,BAQ,11270423,3/16/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,20
BAQ,BAQ,11316343,3/22/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,60
BAQ,BAQ,11340773,3/24/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,83
BAQ,BAQ,11368166,3/24/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,43
BAQ,BAQ,11246101,3/24/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,60
BAQ,BAQ,11375628,3/27/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5773,1900,20
BAQ,BAQ,11459360,4/5/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,60
BAQ,BAQ,11476850,4/5/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,383,2200,60
BAQ,BAQ,11539537,4/12/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,95
BAQ,BAQ,11508543,4/12/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,95
BAQ,BAQ,11555348,4/14/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,95
BAQ,BAQ,11578782,4/19/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2000,37
BAQ,BAQ,11628426,4/24/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4107,2300,32
BAQ,BAQ,11703772,5/3/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,12
BAQ,BAQ,11725382,5/4/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,53
BAQ,BAQ,11762209,5/8/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,15
BAQ,BAQ,11772305,5/10/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,14
BAQ,BAQ,11793860,5/12/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,43
BAQ,BAQ,11839869,5/16/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,22
BAQ,BAQ,11860081,5/17/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,778,4004,40
BAQ,BAQ,11929679,5/26/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,32
BAQ,BAQ,11966365,5/28/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2500,19
BAQ,BAQ,11974865,5/31/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,26
BAQ,BAQ,11997063,6/2/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,17
BAQ,BAQ,12067289,6/7/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,1
BAQ,BAQ,12041480,6/7/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,1
BAQ,BAQ,12067486,6/8/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,39
BAQ,BAQ,12102866,6/12/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,1
BAQ,BAQ,12112322,6/13/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,34
BAQ,BAQ,12151288,6/16/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,4413,2500,50
BAQ,BAQ,12187523,6/21/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,6
BAQ,BAQ,12233598,6/23/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,4
BAQ,BAQ,12242555,6/26/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,1
BAQ,BAQ,12276260,6/29/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,60
BAQ,BAQ,12320918,7/4/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,10
BAQ,BAQ,12344662,7/6/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,33
BAQ,BAQ,12378007,7/10/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,35
BAQ,BAQ,12385906,7/12/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,57
BAQ,BAQ,12407556,7/13/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2800,27
BAQ,BAQ,12470653,7/20/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2600,1
BAQ,BAQ,12489836,7/21/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2600,25
BAQ,BAQ,12503483,7/24/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2600,70
BAQ,BAQ,12530465,7/25/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,383,2600,9
BAQ,BAQ,12535651,7/27/2023,134,BAQ-FRU1-CAT1-25:58:133:134,Naranja  Estándar - Kg,5879,2100,35
BAQ,BAQ,11527439,4/11/2023,957,BAQ-FRU1-CAT1-279:366:956:957,Limón Pajarito Corriente Estándar - Kg,383,5000,40
BAQ,BAQ,11892549,5/21/2023,957,BAQ-FRU1-CAT1-279:366:956:957,Limón Pajarito Corriente Estándar - Kg,383,4000,20
BAQ,BAQ,12034165,6/3/2023,957,BAQ-FRU1-CAT1-279:366:956:957,Limón Pajarito Corriente Estándar - Kg,383,3500,20
BAQ,BAQ,10475443,1/10/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,383,10000,10
BAQ,BAQ,11445810,4/1/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,383,7000,50
BAQ,BAQ,11460941,4/3/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,383,7000,40
BAQ,BAQ,11508565,4/10/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,383,7000,60
BAQ,BAQ,11514234,4/11/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,382,7000,60
BAQ,BAQ,11527456,4/12/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,382,7500,60
BAQ,BAQ,11541740,4/13/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,382,7500,100
BAQ,BAQ,11562983,4/15/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,382,7500,30
BAQ,BAQ,11691738,5/1/2023,100,BAQ-FRU1-CAT1-2:42:99:100,Aguacate Maduro - Kg,383,7000,42
BAQ,BAQ,8010918,8/10/2022,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,1062,5400,5
BAQ,BAQ,9278145,10/21/2022,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,383,6500,30
BAQ,BAQ,9862057,11/27/2022,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,5147,5980,100
BAQ,BAQ,10475479,1/10/2023,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,383,10000,55
BAQ,BAQ,10758574,2/1/2023,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,5559,6500,83
BAQ,BAQ,10888739,2/13/2023,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,5115,6200,163
BAQ,BAQ,11338322,3/22/2023,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,778,8000,10
BAQ,BAQ,12696666,8/13/2023,101,BAQ-FRU1-CAT1-2:42:99:101,Aguacate Pintón - Kg,5880,4196,50
BAQ,BAQ,8327168,8/29/2022,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,4943,1495,30
BAQ,BAQ,8451126,9/4/2022,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,4943,1495,10
BAQ,BAQ,8490637,9/6/2022,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,4943,1550,21.5
BAQ,BAQ,8503750,9/7/2022,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,4943,1550,50
BAQ,BAQ,8610650,9/14/2022,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,4943,1550,30
BAQ,BAQ,10475501,1/10/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,2300,6
BAQ,BAQ,11484349,4/5/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,2800,10
BAQ,BAQ,11582219,4/17/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,2800,4
BAQ,BAQ,11680669,4/28/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,778,2500,15
BAQ,BAQ,11746572,5/5/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,778,3826,15
BAQ,BAQ,11762494,5/6/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,2400,6
BAQ,BAQ,11792113,5/10/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,778,2535,15
BAQ,BAQ,11816203,5/12/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,778,2600,15
BAQ,BAQ,11879469,5/19/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,778,2300,15
BAQ,BAQ,12080189,6/8/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,3000,9
BAQ,BAQ,12080241,6/8/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,383,3000,7
BAQ,BAQ,12696657,8/13/2023,144,BAQ-FRU1-CAT1-30:63:143:144,Papaya Maradol Selecta (Grande) - Kg,5880,1915,20
BAQ,BAQ,8746862,9/21/2022,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,383,4900,20
BAQ,BAQ,10475510,1/10/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,383,4500,10
BAQ,BAQ,11879468,5/19/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,3200,20
BAQ,BAQ,11904970,5/22/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,383,3000,10
BAQ,BAQ,11926041,5/24/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,3600,15
BAQ,BAQ,12063673,6/8/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,3800,10
BAQ,BAQ,12203823,6/21/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,4000,15
BAQ,BAQ,12291389,6/30/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,6666,15
BAQ,BAQ,12697882,8/12/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,383,4000,1
BAQ,BAQ,12704000,8/14/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,383,4500,9
BAQ,BAQ,12724764,8/16/2023,1502,BAQ-FRU1-CAT1-330:576:1501:1502,Melón Estandar - Unidad,778,4000,20
BAQ,BAQ,8696772,9/18/2022,1261,BAQ-FRU1-CAT1-367:488:1260:1261,Coco Estandar - Unidad,4691,3300,200
BAQ,BAQ,11459933,4/3/2023,1261,BAQ-FRU1-CAT1-367:488:1260:1261,Coco Estandar - Unidad,383,3500,70
BAQ,BAQ,7851350,8/1/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2800,30
BAQ,BAQ,7878721,8/4/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3100,30
BAQ,BAQ,7968325,8/8/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3100,10
BAQ,BAQ,8005193,8/11/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3000,20
BAQ,BAQ,8120901,8/18/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3300,20
BAQ,BAQ,8239517,8/24/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3500,10
BAQ,BAQ,8322727,8/29/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3500,20
BAQ,BAQ,8432820,9/5/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,19,6000,15
BAQ,BAQ,8595688,9/15/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,4000,5
BAQ,BAQ,8809100,9/26/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,4000,20
BAQ,BAQ,8841816,9/29/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,4000,10
BAQ,BAQ,8901461,10/3/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,4000,6
BAQ,BAQ,9213156,10/20/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3200,10
BAQ,BAQ,9424780,11/3/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3000,10
BAQ,BAQ,9503862,11/7/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,19,4500,15
BAQ,BAQ,9622310,11/14/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2600,10
BAQ,BAQ,9645649,11/18/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2600,10
BAQ,BAQ,9885749,12/1/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2600,5
BAQ,BAQ,9951937,12/5/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2500,15
BAQ,BAQ,10213676,12/22/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2900,10
BAQ,BAQ,10332047,12/28/2022,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2900,5
BAQ,BAQ,10406677,1/4/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,19,5000,10
BAQ,BAQ,10439984,1/9/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2600,5
BAQ,BAQ,10530024,1/15/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2700,15
BAQ,BAQ,10561856,1/19/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2800,20
BAQ,BAQ,10616086,1/22/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2800,5
BAQ,BAQ,10700378,1/30/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2800,15
BAQ,BAQ,10720933,1/30/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,2800,15
BAQ,BAQ,10790978,2/6/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,1936,3800,15
BAQ,BAQ,12080216,6/8/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,383,7000,4
BAQ,BAQ,12080252,6/8/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,383,7000,1
BAQ,BAQ,12704002,8/14/2023,1597,BAQ-FRU1-CAT1-393:618:1596:1597,Arándanos Estandar - Bandeja 125g,383,6000,1
BAQ,BAQ,7766725,7/28/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,10,2800,10
BAQ,BAQ,7879596,8/4/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,10,2990,1
BAQ,BAQ,8008038,8/11/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,4500,1
BAQ,BAQ,8093333,8/15/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,3731,3000,1
BAQ,BAQ,8121015,8/18/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5900,5
BAQ,BAQ,8240779,8/24/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,7000,5
BAQ,BAQ,8322761,8/29/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5900,15
BAQ,BAQ,8597305,9/15/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5900,10
BAQ,BAQ,9044794,10/10/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5000,5
BAQ,BAQ,9066378,10/10/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5000,5
BAQ,BAQ,9049524,10/10/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5000,5
BAQ,BAQ,9085384,10/13/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5000,20
BAQ,BAQ,9138010,10/13/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,5000,20
BAQ,BAQ,9505029,11/7/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,2700,10
BAQ,BAQ,9622349,11/14/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,2600,10
BAQ,BAQ,9645941,11/18/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,2600,5
BAQ,BAQ,10062661,12/12/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,2300,10
BAQ,BAQ,10105812,12/15/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,4200,5
BAQ,BAQ,10186857,12/19/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,4450,30
BAQ,BAQ,10213750,12/22/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,4450,10
BAQ,BAQ,10331849,12/28/2022,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,6950,9
BAQ,BAQ,10404896,1/4/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,4200,10
BAQ,BAQ,10439929,1/9/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,2700,5
BAQ,BAQ,10534688,1/15/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,10,2500,10
BAQ,BAQ,10561947,1/19/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,10,2900,20
BAQ,BAQ,10720923,1/30/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,3350,20
BAQ,BAQ,10701924,1/30/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,3350,20
BAQ,BAQ,10791799,2/6/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,2,3300,25
BAQ,BAQ,11904968,5/22/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,383,8000,4
BAQ,BAQ,12697878,8/12/2023,1868,BAQ-FRU1-CAT1-396:719:1867:1868,Tomate Cherry Maduración Mixta Estandar - Bandeja,383,8000,2
BAQ,BAQ,8805691,9/26/2022,1506,BAQ-FRU1-CAT1-397:578:1505:1506,Piña Perolera Estandar - Unidad,1446,2700,30
BAQ,BAQ,9085377,10/13/2022,1506,BAQ-FRU1-CAT1-397:578:1505:1506,Piña Perolera Estandar - Unidad,1446,2700,40
BAQ,BAQ,9213765,10/20/2022,1506,BAQ-FRU1-CAT1-397:578:1505:1506,Piña Perolera Estandar - Unidad,997,3350,30
